Renault,Kadjar,2019,31329,5,5,6,Diesel,115cv,1600,Manual,ACManual,Usados,23600
Renault,Kadjar,2019,54348,5,5,6,Diesel,115cv,1461,Manual,ACIndependente,Usados,23000
Renault,Kadjar,2019,39511,5,5,6,Diesel,115cv,1364,Manual,ACAutomático,Usados,23600
Renault,Kadjar,2019,59027,5,5,6,Diesel,115cv,1686,Manual,ACIndependente,Usados,23000
Renault,Kadjar,2019,41215,5,5,6,Diesel,115cv,1199,Manual,ACAutomático,Usados,23500
Renault,Kadjar,2019,39399,5,5,6,Diesel,115cv,2143,Automática,ACAutomático,Usados,22700
Renault,Kadjar,2019,49011,5,5,6,Diesel,115cv,3000,Manual,ACAutomático,Usados,23500
Renault,Kadjar,2019,40168,5,5,6,Diesel,115cv,1600,Manual,ACIndependente,Usados,23500
Renault,Clio,2017,95495,5,5,5,Diesel,75cv,1560,Manual,ACAutomático,Usados,12100
Renault,GrandScénic,2014,145610,5,7,6,Diesel,110cv,1199,Manual,ACAutomático,Usados,13500
Renault,Clio,2015,62530,5,5,5,Diesel,90cv,1461,Manual,ACAutomático,Usados,11700
Renault,Clio,2016,93354,5,5,5,Diesel,90cv,1000,Manual,ACAutomático,Usados,12200
Renault,Clio,2015,141324,5,5,5,Diesel,90cv,1598,Manual,ACAutomático,Usados,9700
Porsche,Cayenne,2016,80107,5,5,5,Diesel,263cv,1500,Manual,ACManual,Usados,75000
Renault,Clio,2016,122718,5,5,6,Diesel,90cv,1968,Automática,ACAutomático,Usados,13100
Peugeot,3008,2019,69702,5,5,6,Diesel,130cv,492,Manual,ACManual,Usados,24900
Peugeot,3008,2019,82564,5,5,5,Diesel,130cv,400,Manual,ACAutomático,Usados,24500
Peugeot,308SW,2018,82498,5,5,5,Diesel,100cv,505,Manual,ACManual,Usados,16400
Peugeot,308SW,2018,36258,5,5,6,Diesel,100cv,523,Manual,ACManual,Usados,17700
Opel,Insignia,2016,71633,5,7,6,Diesel,170cv,1598,Manual,ACManual,Usados,19300
Opel,Zafira,2015,108183,5,5,5,Diesel,136cv,1991,Automática,ACManual,Usados,15000
Opel,Corsa,2015,104097,5,5,6,Diesel,95cv,1995,Manual,ACManual,Usados,8600
Opel,CrosslandX,2018,28542,5,5,5,Diesel,102cv,1500,Manual,ACManual,Usados,17600
Opel,Corsa,2016,136283,5,5,5,Diesel,95cv,1598,Manual,ACManual,Usados,9300
Opel,Corsa,2016,128735,5,5,6,Diesel,95cv,1598,Manual,ACManual,Usados,9200
Opel,Astra,2017,68390,5,5,5,Diesel,110cv,1598,Manual,ACManual,Usados,16400
Nissan,Qashqai,2016,107089,5,5,6,Diesel,110cv,1496,Manual,ACAutomático,Usados,17800
Nissan,Qashqai,2018,52023,5,5,6,Diesel,110cv,1600,Manual,ACManual,Usados,20800
Nissan,Qashqai,2018,49569,5,5,6,Diesel,110cv,1461,Manual,ACIndependente,Usados,21700
Nissan,Qashqai,2017,24342,5,5,6,Diesel,110cv,1364,Manual,ACAutomático,Usados,20500
Nissan,Pulsar,2016,39936,5,5,6,Diesel,110cv,1686,Manual,ACIndependente,Usados,14800
Mercedes-Benz,A180,2016,83000,5,5,6,Diesel,109cv,1199,Manual,ACAutomático,Usados,22900
Nissan,Pulsar,2015,66448,5,5,6,Diesel,110cv,2143,Automática,ACAutomático,Usados,13200
Mercedes-Benz,220,1999,523000,5,5,4,Diesel,143cv,3000,Manual,ACAutomático,Usados,4300
BMW,X3,2011,124000,5,5,8,Diesel,184cv,1600,Manual,ACIndependente,Usados,24000
Peugeot,308SW,2015,169542,5,5,6,Diesel,120cv,1560,Manual,ACAutomático,Usados,11900
VW,Polo,2012,125867,5,5,5,Diesel,75cv,1199,Manual,ACAutomático,Usados,8950
Peugeot,308SW,2016,155000,5,5,6,Diesel,1cv,1461,Manual,ACAutomático,Usados,11400
Volvo,V40CrossCountry,2016,45621,5,5,6,Diesel,120cv,1000,Manual,ACAutomático,Usados,20950
VW,Passat,2015,112544,5,5,8,Diesel,120cv,1598,Manual,ACAutomático,Usados,14750
BMW,120,2011,170000,5,5,6,Diesel,1cv,1500,Manual,ACManual,Usados,14200
BMW,418GranCoupé,2016,60000,5,5,5,Diesel,150cv,1968,Automática,ACAutomático,Usados,27500
Mercedes-Benz,CLA180,2016,94766,5,5,6,Diesel,109cv,492,Manual,ACManual,Usados,20950
Mercedes-Benz,250,1987,305000,5,5,8,Diesel,124cv,400,Manual,ACAutomático,Usados,1900
BMW,320,2016,89925,5,5,6,Diesel,163cv,505,Manual,ACManual,Usados,21990
Audi,A7,2015,77000,5,5,6,Diesel,272cv,523,Manual,ACManual,Usados,37999
Volvo,V40CrossCountry,2019,27000,5,5,5,Diesel,150cv,1598,Manual,ACManual,Usados,29500
VW,CC,2014,119048,5,5,6,Diesel,177cv,1991,Automática,ACManual,Usados,18950
Volvo,V40,2019,16000,5,5,6,Diesel,150cv,1496,Manual,ACAutomático,Usados,29800
Opel,InsigniaGrandSport,2019,31000,5,5,6,Diesel,110cv,1600,Manual,ACManual,Usados,26000
Renault,Captur,2019,20617,5,5,6,Gasolina,90cv,1461,Manual,ACIndependente,Usados,15500
Opel,Zafira,2016,90000,5,7,6,Diesel,136cv,1364,Manual,ACAutomático,Usados,18500
Peugeot,308,2020,8,5,5,7,Gasolina,130cv,1686,Manual,ACIndependente,Usados,19250
Mercedes-Benz,SLC250,2017,33000,2,5,7,Diesel,204cv,1199,Manual,ACAutomático,Usados,43950
Mercedes-Benz,CLA180,2019,21000,4,5,5,Diesel,116cv,2143,Automática,ACAutomático,Usados,42500
Peugeot,508,2019,10000,5,4,7,Diesel,130cv,3000,Manual,ACAutomático,Usados,30900
Audi,A5Cabrio,2010,90050,2,4,5,Diesel,240cv,1600,Manual,ACIndependente,Usados,23500
MINI,One,2009,89872,2,5,6,Gasolina,75cv,1560,Manual,ACAutomático,Usados,7750
BMW,520,2015,87000,4,5,6,Diesel,190cv,1199,Manual,ACAutomático,Usados,33500
Peugeot,308SW,2019,22700,5,5,6,Gasolina,130cv,1461,Manual,ACAutomático,Usados,18790
Renault,MéganeSportTourer,2017,102000,5,5,7,Diesel,1cv,1000,Manual,ACAutomático,Usados,14200
VW,Golf,2015,78000,5,5,5,Diesel,90cv,1598,Manual,ACAutomático,Usados,17500
Mercedes-Benz,A180,2020,100,5,5,6,Diesel,116cv,1500,Manual,ACManual,Usados,29900
Volvo,V40,2019,15000,5,5,6,Diesel,150cv,1968,Automática,ACAutomático,Usados,28500
Volvo,V40CrossCountry,2018,21000,5,5,7,Diesel,150cv,492,Manual,ACManual,Usados,24500
Nissan,Qashqai,2017,82000,4,5,7,Diesel,110cv,400,Manual,ACAutomático,Usados,23500
Mercedes-Benz,A180Limousine,2019,11000,5,5,6,Diesel,116cv,505,Manual,ACManual,Usados,31000
Citroën,C3,2019,9065,5,5,9,Gasolina,82cv,523,Manual,ACManual,Usados,13800
Citroën,C4,2015,55000,5,5,8,Diesel,120cv,1598,Manual,ACManual,Usados,16000
BMW,X1,2016,74000,5,5,7,Diesel,116cv,1991,Automática,ACManual,Usados,26500
Mercedes-Benz,A160,2015,43000,5,5,6,Diesel,90cv,1496,Manual,ACAutomático,Usados,18900
Mercedes-Benz,A180,2020,100,5,5,7,Diesel,116cv,1600,Manual,ACManual,Usados,39500
Mercedes-Benz,A180,2020,100,5,5,7,Diesel,116cv,1461,Manual,ACIndependente,Usados,39500
Renault,MéganeSportTourer,2017,89405,5,5,6,Diesel,110cv,1364,Manual,ACAutomático,Usados,14250
Mercedes-Benz,A180Limousine,2020,100,4,5,7,Diesel,116cv,1686,Manual,ACIndependente,Usados,40500
Mercedes-Benz,A160,2020,100,5,5,6,Gasolina,109cv,1199,Manual,ACAutomático,Usados,29500
MINI,Cabrio,2011,92841,3,4,6,Diesel,112cv,2143,Automática,ACAutomático,Usados,15500
Abarth,595C,2017,28700,3,5,6,Gasolina,180cv,3000,Manual,ACAutomático,Usados,24490
Nissan,Qashqai,2017,39018,5,5,5,Diesel,110cv,1600,Manual,ACIndependente,Usados,18990
Nissan,Micra,2019,7150,5,5,5,Gasolina,100cv,1560,Manual,ACAutomático,Usados,13490
VW,Golf,2019,20500,5,5,7,Diesel,150cv,1199,Manual,ACAutomático,Usados,29750
Toyota,Corolla,2019,10930,5,5,5,Gasolina,122cv,1461,Manual,ACAutomático,Usados,23950
Opel,CrosslandX,2017,44000,5,5,7,Diesel,99cv,1000,Manual,ACAutomático,Usados,15990
SEAT,Ibiza,2017,37000,5,5,7,Gasolina,75cv,1598,Manual,ACAutomático,Usados,10950
Toyota,Yaris,2018,55185,5,5,6,Gasolina,69cv,1500,Manual,ACManual,Usados,12750
Toyota,Yaris,2019,20197,5,5,6,Gasolina,72cv,1968,Automática,ACAutomático,Usados,13750
Mercedes-Benz,C220,2010,440000,5,5,6,Diesel,170cv,492,Manual,ACManual,Usados,8500
Toyota,C-HR,2019,21208,5,5,5,Gasolina,116cv,400,Manual,ACAutomático,Usados,23500
Renault,ClioSportTourer,2018,155515,5,5,5,Diesel,90cv,1496,Manual,ACAutomático,Usados,11990
Renault,Clio,2015,115823,5,5,5,Diesel,90cv,1600,Manual,ACManual,Usados,10990
Renault,Clio,2015,150000,5,5,5,Diesel,90cv,1461,Manual,ACIndependente,Usados,10990
BMW,116,2014,146622,5,5,6,Diesel,116cv,1364,Manual,ACAutomático,Usados,15990
Audi,Q8,2019,12000,5,5,6,Diesel,286cv,1686,Manual,ACIndependente,Usados,106900
Nissan,Juke,2015,43022,5,5,5,Diesel,110cv,1199,Manual,ACAutomático,Usados,13950
Nissan,Qashqai,2018,46177,5,5,6,Diesel,110cv,2143,Automática,ACAutomático,Usados,21650
Opel,Insignia,2017,76516,5,5,5,Diesel,136cv,3000,Manual,ACAutomático,Usados,20750
Opel,Corsa,2018,32879,5,5,6,Diesel,95cv,1600,Manual,ACIndependente,Usados,11900
SEAT,Ibiza,2016,50228,3,5,8,Gasolina,110cv,1560,Manual,ACAutomático,Usados,12700
Renault,Clio,2016,66313,5,5,7,Diesel,90cv,1199,Manual,ACAutomático,Usados,12200
Fiat,GrandePunto,2006,197500,3,5,6,Diesel,90cv,1461,Manual,ACAutomático,Usados,3850
BMW,518,2019,17022,5,5,5,Diesel,150cv,1000,Manual,ACAutomático,Usados,38780
Audi,A4,2019,18194,4,7,6,Diesel,150cv,1598,Manual,ACAutomático,Usados,31980
Nissan,X-Trail,2018,45742,5,5,6,Diesel,177cv,1500,Manual,ACManual,Usados,27490
BMW,320,2013,187000,5,4,6,Diesel,184cv,1968,Automática,ACAutomático,Usados,17500
SEAT,IbizaST,2011,245000,5,5,5,Diesel,90cv,1496,Manual,ACAutomático,Usados,8000
VW,Touran,2016,49000,5,7,7,Diesel,120cv,1600,Manual,ACManual,Usados,19990
Renault,MéganeSportTourer,2018,38000,5,5,6,Diesel,130cv,1461,Manual,ACIndependente,Usados,17250
Renault,Mégane,2018,27120,4,5,6,Diesel,110cv,1364,Manual,ACAutomático,Usados,19600
Fiat,Tipo,2017,93181,5,1,6,Diesel,120cv,1686,Manual,ACIndependente,Usados,13500
Renault,Mégane,2018,56381,4,5,6,Diesel,130cv,1199,Manual,ACAutomático,Usados,20990
BMW,320,2014,188000,5,5,8,Diesel,184cv,2143,Automática,ACAutomático,Usados,20450
Mercedes-Benz,E250,2009,186000,5,5,6,Diesel,204cv,3000,Manual,ACAutomático,Usados,18750
BMW,840,2019,30000,2,4,6,Diesel,320cv,1600,Manual,ACIndependente,Usados,116000
Mercedes-Benz,B180,2016,99000,5,5,6,Diesel,109cv,1560,Manual,ACAutomático,Usados,21750
Peugeot,607,2002,220000,4,5,6,Diesel,133cv,1199,Manual,ACAutomático,Usados,4350
Peugeot,308SW,2015,189000,5,5,9,Diesel,120cv,1461,Manual,ACAutomático,Usados,9750
Audi,A5Sportback,2018,82000,5,4,5,Diesel,285cv,1000,Manual,ACAutomático,Usados,49950
Nissan,Qashqai,2019,8195,5,5,5,Gasolina,140cv,1598,Manual,ACAutomático,Usados,22240
Peugeot,208,2019,19517,5,5,7,Diesel,100cv,1500,Manual,ACManual,Usados,14950
Nissan,Juke,2017,60992,5,5,5,Diesel,110cv,1968,Automática,ACAutomático,Usados,14500
Audi,A5Sportback,2015,196000,5,5,6,Diesel,150cv,1496,Manual,ACAutomático,Usados,24900
Toyota,Corolla,2019,18710,5,5,6,Híbrido(Gasolina),180cv,1600,Manual,ACManual,Usados,29000
Renault,Mégane,2019,24322,5,5,7,Diesel,115cv,1461,Manual,ACIndependente,Usados,19900
SEAT,Arona,2019,8841,5,5,6,Gasolina,115cv,1364,Manual,ACAutomático,Usados,18890
BMW,X1,2019,120,5,5,8,Diesel,116cv,1686,Manual,ACIndependente,Usados,38999
Mercedes-Benz,C220,2013,65443,3,4,6,Diesel,170cv,1199,Manual,ACAutomático,Usados,21500
Toyota,AurisTouringSports,2015,69995,5,5,8,Diesel,90cv,2143,Automática,ACAutomático,Usados,14500
Fiat,500X,2015,57475,5,5,6,Diesel,120cv,3000,Manual,ACAutomático,Usados,14200
BMW,M2,2020,17000,2,4,8,Gasolina,410cv,1600,Manual,ACIndependente,Usados,72500
Audi,A4Avant,2011,213200,5,5,5,Diesel,136cv,1560,Manual,ACAutomático,Usados,13000
Audi,A3Sportback,2007,228150,5,5,5,Diesel,105cv,1199,Manual,ACAutomático,Usados,8500
SEAT,Ibiza,2011,125425,5,7,6,Diesel,75cv,1461,Manual,ACAutomático,Usados,6900
Audi,A3Sportback,2015,142995,5,5,6,Diesel,105cv,1496,Manual,ACAutomático,Usados,16450
Renault,Talisman,2018,109328,5,5,6,Diesel,110cv,1600,Manual,ACManual,Usados,20900
Citroën,C3,2018,24331,5,5,5,Diesel,75cv,1461,Manual,ACIndependente,Usados,15900
Volvo,V40,2016,93029,5,5,6,Diesel,120cv,1364,Manual,ACAutomático,Usados,18900
Fiat,Punto,2011,127445,5,5,7,Gasolina,70cv,1686,Manual,ACIndependente,Usados,6900
BMW,116,2016,105184,5,5,6,Diesel,116cv,1199,Manual,ACAutomático,Usados,19900
BMW,420GranCoupé,2016,103156,5,5,6,Diesel,190cv,2143,Automática,ACAutomático,Usados,28900
Renault,Captur,2017,90075,5,5,6,Diesel,110cv,3000,Manual,ACAutomático,Usados,16450
Nissan,Qashqai,2018,50383,5,5,6,Diesel,110cv,1600,Manual,ACIndependente,Usados,23900
Renault,MéganeBreak,2011,260000,5,5,8,Diesel,110cv,1560,Manual,ACAutomático,Usados,7500
Renault,MéganeSportTourer,2017,100000,5,5,5,Diesel,110cv,1199,Manual,ACAutomático,Usados,15500
Opel,Adam,2018,8226,3,5,5,Gasolina,70cv,1461,Manual,ACAutomático,Usados,14599
Mercedes-Benz,A45AMG,2015,71000,5,5,7,Gasolina,381cv,1496,Manual,ACAutomático,Usados,34000
Peugeot,5008,2017,69653,5,7,6,Diesel,120cv,1600,Manual,ACManual,Usados,26490
Renault,Mégane,2011,235000,5,5,5,Diesel,90cv,1461,Manual,ACIndependente,Usados,4990
Opel,AstraSportsTourer,2014,124000,5,5,6,Diesel,136cv,1364,Manual,ACAutomático,Usados,10990
Audi,A4Avant,2014,124113,5,1,6,Diesel,136cv,1686,Manual,ACIndependente,Usados,21999
MG,TF,2004,64000,2,5,7,Gasolina,115cv,1199,Manual,ACAutomático,Usados,9000
BMW,116,2012,145000,5,5,5,Diesel,116cv,2143,Automática,ACAutomático,Usados,13600
Mercedes-Benz,GLC350,2018,59000,5,5,6,Híbrido(Gasolina),320cv,3000,Manual,ACAutomático,Usados,53900
Dacia,Duster,2020,10,5,5,5,Gasolina,101cv,1600,Manual,ACIndependente,Usados,17500
Porsche,Cayenne,2007,175000,5,5,5,Gasolina,290cv,1560,Manual,ACAutomático,Usados,16900
Citroën,C3,2019,13000,5,5,5,Gasolina,82cv,1199,Manual,ACAutomático,Usados,13800
Ford,Fiesta,2016,73000,5,2,7,Gasolina,82cv,1461,Manual,ACAutomático,Usados,9980
Mazda,MX-5,1999,119000,2,5,5,Gasolina,110cv,1000,Manual,ACAutomático,Usados,10990
SEAT,LeonST,2014,125000,5,5,5,Diesel,105cv,1598,Manual,ACAutomático,Usados,10750
Mercedes-Benz,B180,2019,18500,5,5,7,Diesel,116cv,1500,Manual,ACManual,Usados,31240
Dacia,Duster,2020,10,5,5,7,Gasolina,101cv,1968,Automática,ACAutomático,Usados,17500
Dacia,Duster,2020,10,5,5,8,Gasolina,101cv,492,Manual,ACManual,Usados,17500
Peugeot,208,2016,62306,5,5,6,Gasolina,82cv,400,Manual,ACAutomático,Usados,9850
Opel,Corsa,2016,177000,5,5,5,Diesel,95cv,505,Manual,ACManual,Usados,6900
Mercedes-Benz,A180,2016,53710,5,4,5,Diesel,109cv,523,Manual,ACManual,Usados,23450
MINI,Countryman,2017,30000,3,5,5,Híbrido(Gasolina),224cv,1598,Manual,ACManual,Usados,27500
Renault,Trafic,2005,205000,4,5,5,Diesel,74cv,1991,Automática,ACManual,Usados,7000
Mercedes-Benz,E220,2014,149500,5,5,5,Diesel,170cv,1995,Manual,ACManual,Usados,27500
Jaguar,XF,2014,108000,3,5,5,Diesel,200cv,1500,Manual,ACManual,Usados,24800
BMW,116,2014,98000,5,5,6,Diesel,116cv,1496,Manual,ACAutomático,Usados,13499
Fiat,PuntoEvo,2013,87000,5,5,5,Gasolina,77cv,1600,Manual,ACManual,Usados,7500
Peugeot,308SW,2017,94625,5,5,5,Diesel,100cv,1461,Manual,ACIndependente,Usados,13900
Toyota,LandCruiser,1998,261232,5,8,5,Diesel,192cv,1364,Manual,ACAutomático,Usados,18500
Renault,MéganeSportTourer,2012,129000,5,5,6,Diesel,110cv,1686,Manual,ACIndependente,Usados,10500
Citroën,C4Cactus,2014,125000,5,5,6,Diesel,100cv,1199,Manual,ACAutomático,Usados,12500
Ford,FocusSW,2016,53000,5,5,6,Diesel,120cv,2143,Automática,ACAutomático,Usados,13400
Citroën,C4Picasso,2015,52000,5,5,6,Diesel,120cv,3000,Manual,ACAutomático,Usados,15980
Toyota,AurisTouringSports,2013,58000,5,5,6,Diesel,90cv,1600,Manual,ACIndependente,Usados,13250
Citroën,C4GrandPicasso,2014,82000,5,7,6,Diesel,115cv,1560,Manual,ACAutomático,Usados,15500
Porsche,993,1995,99100,2,4,6,Gasolina,285cv,1199,Manual,ACAutomático,Usados,99993
AlfaRomeo,159Sportwagon,2011,135000,3,2,5,Diesel,136cv,1461,Manual,ACAutomático,Usados,12600
Smart,ForTwo,2016,40000,5,7,4,Gasolina,71cv,1000,Manual,ACAutomático,Usados,8800
Renault,Espace,2015,76000,5,5,5,Diesel,160cv,1598,Manual,ACAutomático,Usados,22950
Mercedes-Benz,200,1981,330000,5,5,5,Diesel,60cv,1500,Manual,ACManual,Usados,5500
Peugeot,208,2019,20000,5,5,6,Gasolina,82cv,1968,Automática,ACAutomático,Usados,12750
Renault,ClioSportTourer,2015,158000,5,5,6,Diesel,90cv,492,Manual,ACManual,Usados,9950
Toyota,Yaris,2015,99000,4,5,8,Diesel,90cv,400,Manual,ACAutomático,Usados,10450
AlfaRomeo,159,2009,159000,5,5,6,Diesel,150cv,505,Manual,ACManual,Usados,8750
BMW,320GranTurismo,2016,88000,5,5,6,Diesel,190cv,523,Manual,ACManual,Usados,29900
VW,Golf,2017,90000,5,7,6,Diesel,184cv,1598,Manual,ACManual,Usados,24150
Citroën,C4GrandPicasso,2017,71000,5,5,7,Diesel,120cv,1991,Automática,ACManual,Usados,17450
VW,PassatVariant,2017,90000,5,5,7,Diesel,120cv,1995,Manual,ACManual,Usados,17950
Peugeot,508SW,2017,129000,4,4,5,Diesel,120cv,1500,Manual,ACManual,Usados,16750
Mercedes-Benz,CLS350,2014,104000,2,4,6,Diesel,265cv,1598,Manual,ACManual,Usados,39950
Mercedes-Benz,C63AMG,2017,34000,2,5,6,Gasolina,510cv,1598,Manual,ACManual,Usados,92000
MINI,Cooper,2006,120600,3,7,6,Gasolina,211cv,1496,Manual,ACAutomático,Usados,12850
Peugeot,5008,2010,178000,5,5,6,Diesel,112cv,1600,Manual,ACManual,Usados,9000
Mercedes-Benz,B180,2012,168000,5,5,6,Diesel,109cv,1461,Manual,ACIndependente,Usados,14399
Renault,MéganeSportTourer,2017,139000,5,5,6,Diesel,90cv,1364,Manual,ACAutomático,Usados,13990
SEAT,Ibiza,2015,99000,5,7,5,Gasolina,75cv,1686,Manual,ACIndependente,Usados,9990
Renault,GrandScénic,2015,154600,5,5,6,Diesel,130cv,1199,Manual,ACAutomático,Usados,15990
Mercedes-Benz,ML270,2002,196000,5,5,5,Diesel,170cv,2143,Automática,ACAutomático,Usados,9400
Audi,Q3,2015,103000,5,4,6,Diesel,150cv,3000,Manual,ACAutomático,Usados,24900
Mercedes-Benz,C180,2016,50400,5,5,6,Diesel,116cv,1600,Manual,ACIndependente,Usados,23900
Fiat,500,2018,26000,3,4,6,Gasolina,69cv,1560,Manual,ACAutomático,Usados,12900
Mercedes-Benz,CLA180,2018,73000,5,5,6,Diesel,109cv,1199,Manual,ACAutomático,Usados,24900
MINI,JohnCooperWorks,2016,30000,3,5,7,Gasolina,232cv,1461,Manual,ACAutomático,Usados,29000
Mercedes-Benz,CLA200,2016,108557,5,5,8,Diesel,136cv,1000,Manual,ACAutomático,Usados,25900
Peugeot,308,2015,115640,5,5,5,Diesel,120cv,1598,Manual,ACAutomático,Usados,13990
Peugeot,308SW,2015,138000,5,5,6,Diesel,120cv,1500,Manual,ACManual,Usados,17900
Mercedes-Benz,CLA180,2018,73738,5,5,6,Diesel,109cv,1968,Automática,ACAutomático,Usados,27900
Peugeot,3008,2018,111000,5,5,7,Diesel,130cv,492,Manual,ACManual,Usados,26900
Peugeot,308,2010,100100,5,5,5,Diesel,92cv,400,Manual,ACAutomático,Usados,6950
Renault,MéganeSportTourer,2013,163212,5,5,8,Diesel,110cv,505,Manual,ACManual,Usados,8999
Ford,Fiesta,2018,10900,5,5,6,Gasolina,100cv,523,Manual,ACManual,Usados,15500
Ford,FocusSW,2018,24000,5,5,5,Diesel,120cv,1598,Manual,ACManual,Usados,19990
Microcar,M.GO,2020,1,2,5,5,Diesel,8cv,1991,Automática,ACManual,Usados,13050
Renault,Clio,2016,49000,5,5,5,Gasolina,90cv,1496,Manual,ACAutomático,Usados,10900
Renault,Clio,2018,18491,5,5,5,Gasolina,90cv,1600,Manual,ACManual,Usados,12480
VW,Polo,2016,53760,5,5,5,Gasolina,75cv,1461,Manual,ACIndependente,Usados,9500
BMW,220,2015,161900,2,4,8,Diesel,190cv,1364,Manual,ACAutomático,Usados,26500
Peugeot,208,2016,46561,5,5,5,Gasolina,82cv,1686,Manual,ACIndependente,Usados,10900
Renault,Clio,2016,39100,5,5,5,Gasolina,90cv,1199,Manual,ACAutomático,Usados,10900
Renault,Clio,2015,56500,5,5,5,Gasolina,90cv,2143,Automática,ACAutomático,Usados,10000
Citroën,Berlingo,2016,123000,5,5,6,Diesel,100cv,3000,Manual,ACAutomático,Usados,9960
Mercedes-Benz,C220,2017,140000,5,9,5,Diesel,170cv,1600,Manual,ACIndependente,Usados,26900
Renault,Captur,2019,33153,5,5,5,Diesel,90cv,1560,Manual,ACAutomático,Usados,17490
Renault,Mégane,2015,226493,5,5,6,Diesel,110cv,1199,Manual,ACAutomático,Usados,7500
Renault,Captur,2019,27358,5,4,6,Gasolina,90cv,1461,Manual,ACAutomático,Usados,14990
Renault,Captur,2015,150000,5,5,6,Diesel,90cv,1000,Manual,ACAutomático,Usados,12800
Renault,Clio,2020,10,5,5,5,Gasolina,100cv,1598,Manual,ACAutomático,Usados,16990
Mercedes-Benz,Vito,2009,323506,5,5,6,Diesel,115cv,1500,Manual,ACManual,Usados,10500
Mercedes-Benz,C180,2017,89754,3,4,7,Diesel,115cv,1968,Automática,ACAutomático,Usados,28500
LandRover,RangeRoverEvoque,2016,112056,5,5,7,Diesel,180cv,492,Manual,ACManual,Usados,32500
Audi,A5Sportback,2011,104000,5,5,6,Diesel,170cv,400,Manual,ACAutomático,Usados,18450
Citroën,DS3,2015,117000,5,5,7,Diesel,100cv,505,Manual,ACManual,Usados,11890
Opel,CrosslandX,2019,18626,5,4,5,Gasolina,110cv,523,Manual,ACManual,Usados,17450
VW,Golf,2009,186177,4,5,6,Diesel,140cv,1598,Manual,ACManual,Usados,13750
Porsche,Panamera,2010,170000,5,5,6,Gasolina,300cv,1991,Automática,ACManual,Usados,37750
Renault,Captur,2020,4900,3,5,6,Diesel,95cv,1995,Manual,ACManual,Usados,22490
Mercedes-Benz,E300,2014,219000,5,5,6,Híbrido(Diesel),231cv,1500,Manual,ACManual,Usados,26500
Renault,Captur,2019,25500,5,5,6,Gasolina,90cv,1598,Manual,ACManual,Usados,13490
Mercedes-Benz,CLK220,2008,135000,5,5,6,Diesel,150cv,1598,Manual,ACManual,Usados,15450
Renault,Mégane,2018,36000,5,5,6,Diesel,115cv,1496,Manual,ACAutomático,Usados,18750
Nissan,Qashqai+2,2013,150000,5,7,6,Diesel,130cv,1600,Manual,ACManual,Usados,14950
Peugeot,508,2011,170000,4,5,6,Diesel,204cv,1461,Manual,ACIndependente,Usados,12990
Audi,A6Avant,2016,102535,5,5,5,Diesel,190cv,1364,Manual,ACAutomático,Usados,31500
Smart,ForFour,2018,29160,5,4,6,Gasolina,90cv,1686,Manual,ACIndependente,Usados,11850
Volvo,V40,2014,120000,5,5,6,Diesel,114cv,1199,Manual,ACAutomático,Usados,13750
Renault,GrandScénic,2013,145000,5,7,6,Diesel,110cv,2143,Automática,ACAutomático,Usados,13250
Opel,InsigniaSportsTourer,2016,134920,5,5,6,Diesel,136cv,3000,Manual,ACAutomático,Usados,13990
Audi,A3Limousine,2017,99000,4,5,6,Diesel,110cv,1600,Manual,ACIndependente,Usados,19900
Renault,MéganeSportTourer,2017,95000,5,5,7,Diesel,110cv,1560,Manual,ACAutomático,Usados,16400
Renault,MéganeSportTourer,2014,77200,5,5,6,Diesel,110cv,1199,Manual,ACAutomático,Usados,13500
BMW,X1,2019,5000,5,5,7,Diesel,116cv,1461,Manual,ACAutomático,Usados,37900
MINI,Cooper,2011,149000,3,4,6,Diesel,112cv,1000,Manual,ACAutomático,Usados,11850
Mercedes-Benz,E250,2014,57211,5,5,5,Diesel,204cv,1598,Manual,ACAutomático,Usados,30500
Citroën,DS4,2014,75991,5,5,5,Diesel,115cv,1500,Manual,ACManual,Usados,13990
Audi,A1,2011,115000,3,4,5,Diesel,105cv,1968,Automática,ACAutomático,Usados,13250
Renault,Clio,2019,17925,5,5,5,Gasolina,90cv,492,Manual,ACManual,Usados,13700
Renault,Clio,2020,10,5,5,6,Gasolina,100cv,400,Manual,ACAutomático,Usados,17300
Renault,Clio,2019,21873,5,5,6,Gasolina,90cv,505,Manual,ACManual,Usados,13790
BMW,118,2007,248000,2,4,5,Diesel,143cv,523,Manual,ACManual,Usados,7250
Peugeot,RCZ,2011,190000,5,5,6,Diesel,200cv,1598,Manual,ACManual,Usados,16900
Citroën,C4,2007,176000,5,5,5,Diesel,110cv,1991,Automática,ACManual,Usados,6749
Renault,Clio,2019,14149,5,5,7,Gasolina,90cv,1995,Manual,ACManual,Usados,13790
Renault,MéganeSportTourer,2020,8500,5,5,6,Diesel,115cv,1500,Manual,ACManual,Usados,23390
Dacia,Sandero,2020,8500,5,5,6,Gasolina,90cv,1598,Manual,ACManual,Usados,13500
Mercedes-Benz,E250,2010,230000,5,5,9,Diesel,204cv,1598,Manual,ACManual,Usados,17500
BMW,320,2003,302000,5,5,6,Diesel,150cv,1496,Manual,ACAutomático,Usados,5000
Mazda,6,2004,265000,5,5,5,Diesel,136cv,1600,Manual,ACManual,Usados,4400
